,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,MoransI_Sc,MoransI_My,MoransI_Ept,MoransI_PEL,MoransI_LM,MoransI_Ml,MoransI_IO
1700026D11RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-0.00022473143961567068,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700026J12RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-0.00026574524332003953,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700026J14RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-0.0011222636189650115,-2.0,-2.0,-2.0,-2.0
1700026L06RIK,22,False,False,22,0.0005550729,99.94690607201467,23.0,-0.0003080228015356065,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700027A07RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-0.00040738351186892885,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700027A15RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700027H10RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-0.00020592453059723465,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700028E10RIK,54,False,False,54,0.0013273482,99.86967854039965,55.0,-0.0004653582430601674,-2.0,0.0031194325056529072,-0.0049655000806839,-2.0,-2.0,-2.0
1700028I16RIK,10,False,False,10,0.00024133603,99.97586639637031,10.0,-0.00030302516263369276,0.008816322099440553,-2.0,-2.0,-2.0,-2.0,-2.0
1700028J19RIK,24,False,False,24,0.0006033401,99.94207935128874,25.0,-0.0009071076246020605,-0.002278244625025739,-0.005633980318522201,-2.0,-0.005738951459503803,-2.0,-2.0
1700028P14RIK,25,False,False,25,0.0006033401,99.93966599092576,25.0,-7.303973447558994e-05,-0.0011845353355116744,-0.002748371964785342,-2.0,-2.0,-2.0,-2.0
1700029H14RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-0.00041878737608115857,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700029I15RIK,40,False,False,40,0.0009894777,99.90346558548123,41.0,-0.0006338047079315959,-2.0,-0.001693726279430111,-0.0031195591920022635,-2.0,-2.0,-2.0
1700029J03RIK,8,False,False,8,0.00019306883,99.98069311709624,8.0,-0.0003238135201056894,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700029J07RIK,176,False,False,176,0.0044164495,99.57524857611737,183.0,-0.004372484244783895,-0.0005674834382082461,0.00951057189376409,-2.0,-0.0013854858917544176,-2.0,-0.015387898092010407
1700030C10RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-2.0,-0.0005788148885471481,-2.0,-2.0,-2.0,-2.0,-2.0
1700030C12RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-0.0007158653971070933,-0.002737421127089031,-2.0,-2.0,-2.0,-2.0
1700030F04RIK,9,False,False,9,0.00021720244,99.97827975673329,9.0,-2.0,-2.0,-0.0009832613101728763,-2.0,-2.0,-2.0,-2.0
1700030J22RIK,107,False,False,107,0.0027029635,99.74177044116227,112.0,-0.00167184364396092,-0.002294082425667371,-0.01051229737806177,-2.0,-2.0,-0.0016135569394864731,-2.0
1700030K09RIK,542,False,False,542,0.013321749,98.69195868327058,552.0,-0.0026594333313580193,0.00470469128740972,-0.010529997479268539,-0.010649389050783905,-0.0035439267343295193,-0.02277573053558912,-0.022026657084143506
1700030N03RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700031P21RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-0.00025029338178915596,-0.00037803291289077544,-2.0,-2.0,-2.0,-2.0,-2.0
1700034H15RIK,29,False,False,29,0.0006998745,99.93001254947389,29.0,-0.0008325494708136861,-2.0,-0.002688085902378371,-2.0,-2.0,-2.0,-2.0
1700034P13RIK,83,False,False,83,0.0020272227,99.79969108987355,84.0,-0.0005248199880581071,-0.001149220122207774,-0.004564450860732876,-2.0,-0.00823930091886245,-2.0,-2.0
1700037C18RIK,201,False,False,201,0.0049715224,99.51491456704315,206.0,0.001330388190506218,-0.0012157607397940964,-0.005452969426141582,-2.0,-2.0,-0.016839130561673996,-0.001702722613322791
1700037H04RIK,1881,False,False,1881,0.047784533,95.46046915725455,1980.0,0.0058810117146088515,0.009097953251700177,-0.015374061971741142,-0.014599621066177088,-0.025624580799871243,0.02019945975063768,0.06583212222620745
1700040D17RIK,9,False,False,9,0.00021720244,99.97827975673329,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700040K01RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,0.00027634980708716295,-2.0,-2.0,-2.0,-2.0,-2.0
1700040L02RIK,29,False,False,29,0.00072400813,99.93001254947389,30.0,-0.0014127822855398433,-0.0011437281763378622,-0.002789495154022195,-2.0,-2.0,-2.0,-2.0
1700041G16RIK,7,False,False,7,0.00016893522,99.98310647745922,7.0,-7.982330629677513e-05,0.00024591752632693154,-2.0,-0.0008045182311275674,-2.0,-2.0,-2.0
1700042O10RIK,27,False,False,27,0.0006516073,99.93483927019983,27.0,-0.0010172467047510794,0.00385730440138209,-2.0,-2.0,-2.0,-2.0,-2.0
1700044C05RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-0.000182116949404506,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700045H11RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700047F07RIK,9,False,False,9,0.00021720244,99.97827975673329,9.0,-0.0003079374456442677,-0.0009611908394654812,-2.0,-2.0,-2.0,-2.0,-2.0
1700047K16RIK,19,False,False,19,0.00045853847,99.95414615310358,19.0,-5.455970194075367e-05,-0.0016796685562316892,-2.0,-2.0,-2.0,-2.0,-2.0
1700048M11RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-2.0,-2.0,-0.0022392420161641865,-2.0,-2.0,-2.0,-2.0
1700048O20RIK,464,False,False,464,0.011391061,98.8802007915822,472.0,0.0011305141165756623,0.015634680793967848,-0.0023900562438687986,-0.004167113291075507,-0.006776812979490085,-0.009775387298793833,0.012190017803593469
1700049G17RIK,179,False,False,179,0.0043440484,99.56800849502848,180.0,0.0006981127802466125,-0.0006112751727014509,-0.00783557523495825,-2.0,-2.0,0.029770356175051464,-0.00324579868660237
1700049J03RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700052K11RIK,744,False,False,744,0.018438073,98.20445988995077,764.0,0.001025230803731484,0.00047127239362896624,0.0002637727935896725,-0.007425160682116384,-0.021148126537187624,0.027486430258673433,-0.005700025953331669
1700054A03RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-0.0012069359842799097,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700054O19RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-0.0004846982239938705,-2.0,-2.0,-2.0,-2.0,-2.0
1700055D18RIK,25,False,False,25,0.0006033401,99.93966599092576,25.0,-0.0014427457966451932,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700056E22RIK,54,False,False,54,0.0013032146,99.86967854039965,54.0,-0.0009998783392476229,-0.00037060938514120174,-2.0,-2.0,-2.0,-2.0,-2.0
1700056N10RIK,19,False,False,19,0.00045853847,99.95414615310358,19.0,-0.0004822394886700712,-2.0,-2.0,-2.0,-2.0,-2.0,0.0030533946146807053
1700057H15RIK,11,False,False,11,0.00026546963,99.97345303600733,11.0,-0.0003368969623047091,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700057H21RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700058P15RIK,7,False,False,7,0.00016893522,99.98310647745922,7.0,-0.0005190658024137972,-0.0010981697605324159,-2.0,-2.0,-2.0,-2.0,-2.0
1700060O08RIK,17,False,False,17,0.00041027126,99.95897287382952,17.0,-0.0006216002977140648,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700061G19RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-4.706077022788876e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700061H18RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700063D05RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700063H04RIK,8,False,False,8,0.00019306883,99.98069311709624,8.0,-8.563783046584603e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700064H15RIK,31,False,False,31,0.0007722753,99.92518582874796,32.0,-0.001504532440112223,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700064J06RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,0.00012093555862637295,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700064M15RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-0.0003081714591110118,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700065D16RIK,12,False,False,12,0.00028960325,99.97103967564436,12.0,-2.37616858159475e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700066B17RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,9.364392288991415e-06,-0.0006521376259013975,-2.0,-2.0,-2.0,-2.0,-2.0
1700066B19RIK,31,False,False,31,0.0007481417,99.92518582874796,31.0,-0.0007456036078739553,-2.0,-2.0,-2.0,-0.00708876725628788,-0.006122126165884108,-2.0
1700066M21RIK,297,False,False,297,0.0072883484,99.2832319721981,302.0,-0.002886207634415999,0.0039635645177640315,0.016483050899599085,-0.013778010490499067,-0.0044035033247073144,-0.016839130561673996,-0.003119820036651161
1700066N21RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-0.00017795907126782478,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700067K01RIK,25,False,False,25,0.0006516073,99.93966599092576,27.0,0.00015672350920188682,-0.001081106803707782,-2.0,-2.0,-2.0,-2.0,-2.0
1700069B07RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-0.00023749671908037092,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700069L16RIK,7,False,False,7,0.00019306883,99.98310647745922,8.0,-0.000529582428531532,-0.000617659805342333,-2.0,-2.0,-2.0,-2.0,-2.0
1700080G11RIK,8,False,False,8,0.00021720244,99.98069311709624,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700084C06RIK,96,False,False,96,0.0024133604,99.76831740515493,100.0,-0.0013079762885130559,6.117262263408465e-05,-0.0014338437003992915,-2.0,-0.004921743823212052,-2.0,-2.0
1700084E18RIK,46,False,False,46,0.0011101458,99.88898542330341,46.0,-0.0022956098198042936,-0.001637317998580836,-2.0,-2.0,-0.010557827985110612,0.0008200676181922848,-2.0
1700084F23RIK,39,False,False,39,0.00094121054,99.9058789458442,39.0,-0.001421771356103867,-0.001082125460506417,-0.003395552538597667,-0.0016479411590020051,-0.006814806743439035,-2.0,-2.0
1700086L19RIK,9,False,False,9,0.00021720244,99.97827975673329,9.0,-0.0009181615933658488,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700086O06RIK,246,False,False,246,0.006081668,99.40631335070952,252.0,0.007030378679949835,-0.004369763728857227,0.0002532014975757038,-0.0032778497941570945,-0.011935056152091719,-2.0,-0.004717435393967892
1700086P04RIK,51,False,False,51,0.0012549474,99.87691862148857,52.0,-0.0025514440473608977,-2.0,-2.0,-0.005661723816730777,-2.0,-2.0,-2.0
1700088E04RIK,224,False,False,224,0.0056231297,99.45940727869485,233.0,-0.001425040709381874,-0.0026731649917241867,-0.004805180994398497,-2.0,0.00863594983262795,-0.004458290086184692,-0.007789760218954778
1700092K14RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-0.0003447634579548302,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700092M07RIK,25,False,False,25,0.0006033401,99.93966599092576,25.0,-0.00032564885508767606,-5.014244992567708e-05,-2.0,-2.0,-2.0,-2.0,-2.0
1700093J21RIK,448,False,False,448,0.011125592,98.91881455738971,461.0,0.0008117797778954398,0.0017868491698932699,-0.002874419132989947,-0.003128564402477122,0.004449501454116777,-2.0,-2.0
1700093K21RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-0.000377477466572315,-0.0005721544045576883,-2.0,-2.0,-2.0,-2.0,-2.0
1700095J07RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-0.00017213299890110267,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700096K18RIK,151,False,False,151,0.0036924414,99.63558258519161,153.0,-0.0009893835529647785,-0.003005882954805595,8.626700814162985e-05,-0.002464944925605844,-2.0,-0.004586430035469638,0.0014284331908089238
1700097N02RIK,7,False,False,7,0.00016893522,99.98310647745922,7.0,-2.0,-0.00016338850851670096,-2.0,-2.0,-2.0,-2.0,-2.0
1700101E01RIK,167,False,False,167,0.004078579,99.59696881938412,169.0,-0.0024255456493434274,0.02648893790213712,-0.00666361956368175,-2.0,-2.0,-0.00916547318634914,0.00040030034582462276
1700101I11RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-0.00020395793680133534,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700102P08RIK,93,False,False,93,0.0022685588,99.77555748624386,94.0,-0.0015872454118663999,0.00517640739130629,-2.0,-2.0,-2.0,-2.0,-2.0
1700105P06RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,7.166352466527484e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700106J16RIK,31,False,False,31,0.0007722753,99.92518582874796,32.0,-0.00026091527933067677,-2.0,-2.0,-2.0,-2.0,-2.0,-0.003188429152284758
1700108F19RIK,14,False,False,14,0.00033787044,99.96621295491843,14.0,-0.0008102037967826323,-2.0,-2.9367956304507237e-05,-2.0,-2.0,-2.0,-2.0
1700109G14RIK,8,False,False,8,0.00019306883,99.98069311709624,8.0,0.0060452466595467816,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700109H08RIK,143,False,False,143,0.0034993726,99.65488946809538,145.0,-0.002062861537578508,-0.002923709282379221,-0.0032580307916468603,-2.0,-0.0004756255282510581,-2.0,-0.0003745848898971584
1700109K24RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700110C19RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700110K17RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700111E14RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700111N16RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-0.001041352951701714,-2.0,-2.0,-2.0,-2.0,-2.0
1700112D23RIK,34,False,False,34,0.0008205425,99.91794574765905,34.0,-0.0003731358780824557,-2.0,-2.0,-2.0,-2.0,-0.019680350876100334,-2.0
1700112E06RIK,195,False,False,195,0.004850854,99.52939472922097,201.0,-0.0006681902786488546,0.0026626471891734063,0.05772984146188344,-2.0,0.09109122534104007,-0.01651196882489222,0.0001732643876357806
1700112J05RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700112J16RIK,21,False,False,21,0.00050680566,99.94931943237765,21.0,-0.0005284639509382178,-0.001309756661347872,-2.0,-2.0,-2.0,-2.0,-2.0
1700113A16RIK,128,False,False,128,0.003161502,99.69108987353992,131.0,-0.002266959267049849,-0.0006063535666220237,-0.0011283804531225755,-0.007768073485518736,-2.0,-0.005327575779604436,0.0009230720207960773
1700113H08RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,-9.496831267996662e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700120C14RIK,73,False,False,73,0.0018341539,99.82382469350324,76.0,-0.0016547214433701217,-0.0029161684759356436,-0.0035627833455938846,-2.0,-2.0,-0.0010607746365985085,-2.0
1700120G11RIK,25,False,False,25,0.0006033401,99.93966599092576,25.0,-0.0005651576159873056,-0.00014612439617192122,-0.003872864470278976,-2.0,-2.0,-2.0,-2.0
1700120K04RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-0.0003455971765583646,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700122E12RIK,5,False,False,5,0.00014480163,99.98793319818515,6.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700123I01RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-0.00024342870720697404,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700123M08RIK,61,False,False,61,0.0014962835,99.85278501785886,62.0,-0.0018674703477775199,-0.0021613905741648875,-2.0,-0.0005339048248878983,-2.0,-2.0,-2.0
1700123O12RIK,17,False,False,17,0.00041027126,99.95897287382952,17.0,-0.00017843326664201126,-0.00034148347437395403,-2.0,-2.0,-2.0,-2.0,-2.0
1700123O20RIK,3015,False,False,3015,0.077975675,92.72371850564727,3231.0,0.0003166339872099273,0.011262771145346176,-0.01176683951657219,0.0015163702749915386,0.0005356286460878354,0.028069109527091365,-0.04316630263171184
1700124L16RIK,24,False,False,24,0.0005792065,99.94207935128874,24.0,-0.0008681440363095915,-2.0,-2.0,-2.0,-0.0017345429089305098,-2.0,-2.0
1700125H20RIK,8,False,False,8,0.00024133603,99.98069311709624,10.0,-0.00046167490408108,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700126H18RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1700128A07RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,0.0001069161442771283,-2.0,-2.0,-2.0,-2.0,-2.0
1810006J02RIK,28,False,False,28,0.0006757409,99.93242590983685,28.0,-0.0006609531630554158,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1810007D17RIK,7,False,False,7,0.00016893522,99.98310647745922,7.0,-9.54724742921159e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1810008I18RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.2000774691025703e-06,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1810009A15RIK,51,False,False,51,0.0012308138,99.87691862148857,51.0,-0.0015943042698943293,-0.0011306506173862324,-0.00645084712387145,0.0004500806392252224,-0.00274058233044879,-2.0,-2.0
1810010H24RIK,34,False,False,34,0.00086880976,99.91794574765905,36.0,-0.0008745008187735319,-2.0,-2.0,-2.0,-2.0,-0.019257363554185,-2.0
1810011H11RIK,34,False,False,34,0.00086880976,99.91794574765905,36.0,-0.00043851758775070935,-0.0004524502066622298,-2.0,-0.007380614969892197,-2.0,-2.0,-2.0
1810011O10RIK,458,False,False,458,0.011294526,98.89468095376002,468.0,-0.004350860430071041,0.0013373660775121523,-0.0036470892282977107,-0.0038304854938424246,-2.0,-0.006267629227578293,-0.0055417725830231935
1810012K16RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-0.00024528293085880756,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1810013D15RIK,14,False,False,14,0.00033787044,99.96621295491843,14.0,-0.000570322764287923,-0.0012417576134194082,-0.00013110067432117476,-2.0,-2.0,-2.0,-2.0
1810013L24RIK,2365,False,False,2365,0.060116805,94.29240274157738,2491.0,0.006754800333779076,-0.002388061348501084,0.0044299985781819096,0.01633914622995191,-0.0029568665818152018,-0.01325372469159374,-0.047482488437380795
1810014B01RIK,584,False,False,584,0.014480162,98.59059754802587,600.0,0.002869241197463693,-0.0011339333122273078,0.002006796524379923,-0.0012157537436498912,0.0024201205664408417,0.0025012233774331987,-0.020884508536433775
1810019D21RIK,23,False,False,23,0.0005550729,99.9444927116517,23.0,-0.0004986572015853312,-2.0,-0.0033532640098348056,-2.0,-2.0,-2.0,-2.0
1810019N24RIK,27,False,False,27,0.0006516073,99.93483927019983,27.0,-0.0007378354102379358,-0.0004279692753045167,-2.0,-2.0,-2.0,-2.0,-2.0
1810020O05RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
1810021B22RIK,69,False,False,69,0.0016652186,99.83347813495512,69.0,-0.002665955567598487,0.0004898371117453521,-2.0,-2.0,-0.0068366655463142035,-2.0,-2.0
1810022K09RIK,2101,False,False,2101,0.05256299,94.9295298774013,2178.0,0.002275143011997594,0.007429416282694927,-0.009936928797392204,0.009234338490063903,-0.00321426107418671,-0.021349673774320573,-0.030281873834012617
1810024B03RIK,212,False,False,212,0.0052611255,99.48836760305049,218.0,0.0067396280409916945,0.011584412300399327,-0.0003279066518592522,-0.006373995178499946,-0.009181954097302774,-2.0,0.03819745234879708
1810026B05RIK,887,False,False,887,0.022106381,97.85934935804615,916.0,-0.00491793491808907,-0.0032135077972575156,-0.004630286459057573,0.010090945168567064,0.0031546421447569764,-0.012147792376133296,-0.0228186270546827
1810026J23RIK,1391,False,False,1391,0.03509026,96.64301573510956,1454.0,0.004494794462933193,0.007116335601341274,0.00554518495745627,0.026440970106299536,-0.007790511863867982,-0.00967814028643662,-0.003671585268560578
1810030O07RIK,1070,False,False,1070,0.026933102,97.41770441162274,1116.0,-0.0006015769859784908,-0.003264017391961329,0.005006888946646567,-0.00563586916474773,-2.0,-0.02100181520605489,-0.024582582727078632
1810032O08RIK,719,False,False,719,0.017762333,98.26479389902501,736.0,0.0046876386646840535,-0.012301468961178098,-0.010853260661830837,-0.015752707059898632,-0.009181954097302774,-0.003556308106021126,-0.030293734789751062
1810034E14RIK,20,False,False,20,0.00048267207,99.95173279274061,20.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.00575377323525441
1810037I17RIK,1639,False,False,1639,0.04134086,96.04450236509315,1713.0,0.0016034367195183936,-0.005103452006652014,0.004759921850263382,0.011186435234075903,-0.023363415238894174,-0.043713063876034484,0.01715243637412956
1810041H14RIK,47,False,False,47,0.0011825466,99.88657206294043,49.0,-0.0012138137277536603,-2.0,-0.0013729228415005229,-2.0,-2.0,-2.0,-0.006674549864111652
1810041L15RIK,115,False,False,115,0.0028236315,99.72246355825853,117.0,0.005893719595877552,0.0042177113705520325,-0.0019991052396143454,-2.0,-0.007126518653262114,-2.0,-0.028231526998621158
1810043G02RIK,510,False,False,510,0.012501206,98.76918621488561,518.0,-0.0010349895626158266,-0.006458680586294851,0.025511783963781013,-0.00868243765892428,-0.01325780972002205,-0.006104963654050448,-0.031293687198707995
1810043H04RIK,949,False,False,949,0.023554398,97.70972101554204,976.0,-0.007229485671155676,-0.007017656460311347,-0.00026382636791133957,-0.010130940207946174,-0.007554548007237365,-0.022791942790811273,-0.012425403807454117
1810044D09RIK,63,False,False,63,0.001520417,99.84795829713293,63.0,0.0023457238713656646,-0.0010343617358023508,-0.0021825552977508874,-2.0,-0.0017388229404778086,-2.0,-2.0
1810046K07RIK,10,False,False,10,0.00024133603,99.97586639637031,10.0,-2.0,-0.0007533273978638047,-2.0,-0.001053952799701793,-2.0,-2.0,-2.0
1810053B23RIK,53,False,False,53,0.0013032146,99.87209190076263,54.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
