,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
IGF2,0.19949305694590258,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.7286028197159177e-05,,,0.033586156780815696
GABRA5,0.19808062141900115,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.7238582815024953e-05,,,0.033586156780815696
DKK3,0.19683657667519167,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.8475296811912452e-05,,,0.033586156780815696
GRIA2,0.19515822256242488,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,2.2816751757643864e-05,,,0.033586156780815696
SNTN,0.19349355664755458,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.0716311433118411e-05,,,0.033586156780815696
CPLX2,0.19273337481185268,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.8089863191628922e-05,,,0.033586156780815696
NCALD,0.19207049172316915,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.903476478848995e-05,,,0.033586156780815696
NPTXR,0.18861451352168207,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.991764559229769e-05,,,0.033586156780815696
SST,0.18510100565817422,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.8836771618795332e-05,,,0.033586156780815696
CCK,0.1838961770408497,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.7627925508740134e-05,,,0.033586156780815696
AK7,0.18346234741886136,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.205442361397123e-05,,,0.033586156780815696
ATP1B1,0.18336707715235104,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,2.2734326867503055e-05,,,0.033586156780815696
CNP,0.18269443138973573,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,2.0254175724307e-05,,,0.033586156780815696
NPY,0.1805991722293441,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.9176976051963832e-05,,,0.033586156780815696
NCDN,0.1795397531541608,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.4052778547562867e-05,,,0.033586156780815696
ITPKA,0.17872680224564072,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.9324007944861095e-05,,,0.033586156780815696
SYN2,0.17867537426280816,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,2.081618922839572e-05,,,0.033586156780815696
CLDN11,0.177842002925608,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,2.0205946479744697e-05,,,0.033586156780815696
HBA-A1,0.17622380467408844,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.2729934152811389e-05,,,0.033586156780815696
HDC,0.17599175146701693,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,4.533879797455966e-05,,,0.033586156780815696
HBA-A2,0.17570967703851736,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.4202504681527611e-05,,,0.033586156780815696
NNAT,0.1740024418656611,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.3242407952648523e-05,,,0.033586156780815696
LPPR4,0.17328559386593964,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.8554782515812773e-05,,,0.033586156780815696
WASF1,0.1719525556952702,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.5123400865763041e-05,,,0.033586156780815696
RPRM,0.17112596333152746,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.9919619815321884e-05,,,0.033586156780815696
ZIC1,0.17073410588478335,0.0,2.0753418666357807e-05,0.0,0.009900990099009901,1.9554366727153513e-05,,,0.033586156780815696
