,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
GM17530,-0.0016528482244325112,0.3663117790450455,2.1633067873231203e-05,0.2887173873759273,0.33663366336633666,7.170353525393109e-06,,0.4199618630006845,0.38709759721700704
4930525G20RIK,-0.0016531009926576508,0.3662913275609261,2.1633067873231203e-05,0.3344226506191138,0.3069306930693069,7.071958581601463e-06,,0.459884353805758,0.36284072429357656
NAT2,-0.0016532918245577136,0.36627588759817287,2.1633067873231203e-05,0.3033701092858241,0.31683168316831684,1.5257303591762886e-05,,0.4335638956562077,0.3710831884283944
BTF3,-0.001653567128706199,0.3662536134762533,2.1633067873231203e-05,0.2596994833276105,0.25742574257425743,9.633607333823328e-06,,0.3919455403474642,0.3217351569545654
UVSSA,-0.001653916481460248,0.3662253489285535,2.1633067873231203e-05,0.2953495299749165,0.3564356435643564,1.2301419554761861e-05,,0.4260164290489151,0.40236221158411484
RP23-403P24.1,-0.00165412341761502,0.366208607004589,2.1633067873231203e-05,0.2940024186706297,0.4158415841584158,7.3821784870312706e-06,,0.4248196288928633,0.44435086923580436
1110002E22RIK,-0.0016544168668297917,0.3661848662808497,2.1633067873231203e-05,0.34160135486134263,0.21782178217821782,1.4041764082776608e-05,,0.46534284784147084,0.2860670328069275
MAP2K3OS,-0.0016550664282350823,0.3661323170748533,2.1633067873231203e-05,0.32669736148845824,0.10891089108910891,2.9492833393350713e-05,,0.4535757009992277,0.17778241442434503
TRPV6,-0.0016551371799715868,0.3661265934449309,2.1633067873231203e-05,0.35219554200720055,0.26732673267326734,8.11279307774052e-06,,0.4693226287917703,0.3301098382713204
ZFP358,-0.001656150389762662,0.36604463069850046,2.1633067873231203e-05,0.3480850183945261,0.37623762376237624,1.1149427429187348e-05,,0.4693226287917703,0.4163807258448511
GM11457,-0.0016566078711036222,0.36600762513631846,2.1633067873231203e-05,0.26883003487812984,0.32673267326732675,1.3411103143408905e-05,,0.4011884670064034,0.3794320878116325
METTL3,-0.0016578295793970427,0.36590880753850336,2.1633067873231203e-05,0.31609958554025763,0.2871287128712871,1.3026559789392865e-05,,0.4447363917334161,0.3465160261690229
ARMC7,-0.0016587632226262843,0.365833296013941,2.1633067873231203e-05,0.2760710444541369,0.2871287128712871,1.092623700619717e-05,,0.40801427961048803,0.3465160261690229
GM16958,-0.001658921767521612,0.36582047368046133,2.1633067873231203e-05,0.3469573937758065,0.2079207920792079,1.779233506542903e-05,,0.46920050214348635,0.2768904955890684
TMCO6,-0.0016597685648045432,0.365751991408315,2.1633067873231203e-05,0.35534001879559163,0.42574257425742573,1.7015705985843904e-05,,0.4693226287917703,0.4508237204943089
RP23-446O11.1,-0.0016605698394969576,0.3656871945826879,2.1633067873231203e-05,0.33476089953822535,0.37623762376237624,1.8635298582398596e-05,,0.46004842154461306,0.4163807258448511
HNRNPA1,-0.0016622400267826067,0.3655521435656119,2.1633067873231203e-05,0.2865361769982928,0.27722772277227725,9.745023561999664e-06,,0.41817549831286366,0.33838695756356874
